subject,tag,file,lineno,LEC,DNC,NCT
ipython,rel-3.1.0,E:\my code\pysmell\subject_raw\ipython\ipython\tools\test_pr.py,97,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ctypeslib.py,165,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ctypeslib.py,315,,3,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\ctypeslib.py,422,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\build_utils\waf.py,489,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\compat\_inspect.py,87,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\numeric.py,2180,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\numerictypes.py,293,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\numerictypes.py,298,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\numerictypes.py,299,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\numerictypes.py,310,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\numerictypes.py,331,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\numerictypes.py,537,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\numerictypes.py,934,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\records.py,163,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\records.py,164,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\records.py,518,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\_internal.py,297,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\_internal.py,298,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\_internal.py,508,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\_internal.py,510,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\_internal.py,539,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\_internal.py,540,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\code_generators\genapi.py,466,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\code_generators\generate_numpy_api.py,210,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\code_generators\generate_numpy_api.py,211,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\code_generators\generate_ufunc_api.py,175,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\code_generators\generate_ufunc_api.py,176,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_defchararray.py,328,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_defchararray.py,332,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_defchararray.py,566,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_dtype.py,283,,4,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_dtype.py,295,,4,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_dtype.py,296,,4,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_dtype.py,298,,4,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_dtype.py,299,,4,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_dtype.py,301,,4,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_dtype.py,302,,4,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_dtype.py,304,,5,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_dtype.py,305,,5,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_dtype.py,391,,6,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_dtype.py,403,,6,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_dtype.py,456,,6,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_indexing.py,769,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_item_selection.py,35,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,220,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,220,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,759,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,759,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,1611,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,1612,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,1614,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,1635,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,1816,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,1824,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3043,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3424,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3425,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3492,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3500,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3501,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3507,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3508,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3509,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3511,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3512,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3514,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3534,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3535,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3536,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3540,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3541,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3542,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3555,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,3938,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,4358,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,4379,,5,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,4380,,5,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_multiarray.py,4432,,3,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,777,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,789,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,806,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,868,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,882,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1052,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1249,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1252,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1252,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1577,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1577,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1679,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1680,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1681,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1682,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1683,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1684,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1685,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1686,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1700,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1701,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1702,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1703,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1704,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1705,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1706,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1707,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1816,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1824,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1832,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1848,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1862,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1883,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1911,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1911,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1912,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1926,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1926,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1927,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1927,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1941,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1942,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1943,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1957,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1958,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,1959,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,2049,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,2062,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,2273,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,2286,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,2311,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_nditer.py,2313,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,962,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,962,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numeric.py,962,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,59,,5,2
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,110,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,111,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,112,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,218,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,219,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,220,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,221,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,222,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,223,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,252,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,253,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,254,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,255,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,256,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,257,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,264,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,265,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,266,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,267,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,268,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,269,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,270,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,271,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,273,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,277,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,281,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,285,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,311,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,312,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,314,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,316,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_numerictypes.py,317,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_records.py,40,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_records.py,196,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_records.py,196,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,201,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,204,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,206,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,208,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,351,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,1056,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,1057,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,1240,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,1241,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,1398,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,1785,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_regression.py,1785,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_ufunc.py,1083,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_umath.py,1415,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_umath.py,1416,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_umath.py,1417,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_umath.py,1418,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_umath.py,1822,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\core\tests\test_umath.py,1824,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,115,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,138,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,141,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,144,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,147,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,150,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,154,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,157,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,161,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,165,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,169,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,173,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,178,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,181,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,184,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,187,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,190,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,198,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,201,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,204,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,207,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,211,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,215,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,219,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,223,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,227,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,231,2,,
numpy,v1.9.2,E:\my code\pysmell\subject_raw\numpy\numpy\numpy\distutils\cpuinfo.py,235,2,,
