id,summary,status,owner,type,component,version
18764,HttpResponse._get_content shouldn't accept non-text types,closed,aaugustin,Bug,HTTP handling,master
18755,admin site overlapping,closed,dloewenherz,Bug,contrib.admin,1.4
18754,staticfiles test failure under Windows,closed,kmtracey,Bug,contrib.staticfiles,1.4
18747,Django admin list_display eats AttributeError by mistake,closed,tswicegood,Bug,contrib.admin,1.4
18746,Django connection is getting lost intermittently while running application,closed,nobody,Bug,HTTP handling,1.4
18745,"When passing a tuple to signing.dumps, I get a list back after calling signing.loads",closed,MattBlack,Bug,Core (Other),1.4
18743,select_for_update() silently ignored on aggregate queries,closed,nobody,Bug,"Database layer (models, ORM)",1.4
18742,Template tag length returns invalid value,closed,nobody,Bug,Template system,1.4
18739,{% widthratio %} fails on sql NULL objects,closed,nobody,Bug,Template system,1.4
18737,Incorrect use of {% url %} in auth forms docs,closed,nobody,Bug,Documentation,1.3
18735,unittest urlconf not picked up by reverse before first request,closed,nobody,Bug,Core (URLs),1.4
18730,manage.py sqlclear app_name doesn't actually drop tables,closed,nobody,Bug,Uncategorized,1.4
18729,"Admin changelist view defaults to `DISTINCT`, unusable on reasonably sized databases",assigned,AlexMalek,Bug,contrib.admin,master
18728,dateparse datetime regex should accept colon in TZ offset,closed,aaugustin,Bug,Core (Other),1.4
18726,Combination of F() expression with query seems to confuse sql compiler's table aliases,new,nobody,Bug,"Database layer (models, ORM)",1.4
18724,Model field validation for IntegerFields does not validate 0 against choices,closed,nobody,Bug,"Database layer (models, ORM)",1.4
18722,Admin change list sort options are unusable on sortable columns of small width,closed,heyman,Bug,contrib.admin,master
18717,Setting attributes on deferred objects should trigger field's descriptor's __set__(),assigned,shaz,Bug,"Database layer (models, ORM)",1.4
18712,`DjangoTestSuiteRunner().setup_databases()` doesn't set confirm the feature to all connections in the case when there are several connections (aliases) to test DB.,closed,nobody,Bug,Testing framework,1.4
18709,Formset with SplitDateTimeField(initial=datetime.datetime.now) doesn't work correctly,closed,Jeroen Dekkers <jeroen@…>,Bug,Forms,1.4
18708,Typo in Naming URL Patterns,closed,nobody,Bug,Documentation,1.4
18706,django.utils.http.int_to_base36 raises ValueError instead of TypeError for invalid input,closed,aaugustin,Bug,Core (Other),master
18704,Distance lookups fail when used with LIMIT statements,closed,nobody,Bug,GIS,1.4
18701,Class Based VIew docs about JSONResponseMixin misleading,closed,nobody,Bug,Documentation,1.4
18698,Package inputenc Error: Unicode char \u8:≥ not set up for use with LaTeX.,closed,andrews,Bug,Documentation,master
18697,django.contrib.admin.AdminSite should not pass a sequence as the template to TemplateResponse,closed,tswicegood,Bug,contrib.admin,1.4
18692,Django 1.3.2 breaks Python 2.4 compatibility,closed,nobody,Bug,HTTP handling,1.3
18691,No timezone support for TimeField,closed,nobody,Bug,"Database layer (models, ORM)",1.4
18690,Typo in Testing documentation response.context,closed,nobody,Bug,Documentation,1.3
18687,Randomly failing test: test_performance_scalability,closed,nobody,Bug,Core (Other),master
18685,Managements commands in multiple submodules in the same virtual package don't work,closed,cberner,Bug,Core (Management commands),master
18681,get_fieldsets not hooked in properly,closed,loic84,Bug,contrib.admin,master
18678,HTTPResponse subclasses don't accept base class parameters,closed,nobody,Bug,HTTP handling,master
18677,Tutorial Part 3 to Part 4 Instruction Failure,closed,nobody,Bug,Documentation,1.4
18675,If-modified-since for static resources not working.,closed,charettes,Bug,HTTP handling,master
18674,Session app triggers an AttributeError,closed,nobody,Bug,contrib.sessions,1.4
18670,"Tests are loaded from models.py before tests.py, causes false negative",closed,nobody,Bug,Testing framework,master
18669,QuerySet.bulk_create should batch if no AutoField,new,jdunck,Bug,"Database layer (models, ORM)",1.4
18662,Urlize fails with Markdown url string,closed,nobody,Bug,Template system,1.4
18661,"special characters like ""é"" or ""è"" in sqlite3 file path raise a ""sqlite3.OperationalError: unable to open database file""",closed,nobody,Bug,"Database layer (models, ORM)",1.4
18660,View on Site links get localized and break urls,closed,nobody,Bug,contrib.admin,1.4
18657,Inconsistent db names in example,closed,nobody,Bug,Documentation,1.4
18653,timezone.now() should be datetime.timezone.now(),closed,nobody,Bug,Documentation,1.4
18652,loaddata --database option ignored,closed,nobody,Bug,Core (Management commands),1.4
18649,"Object is saved as NoneType if readonly, Unicode when not readonly",closed,nobody,Bug,Core (Other),1.3
18648,ConditionalGetMiddleware does not work with Internet Explorer,closed,nobody,Bug,HTTP handling,1.4
18646,Link to EPUB documentation for 1.3 goes to 1.5 instead,closed,nobody,Bug,*.djangoproject.com,master
18644,django.util.html.urlize fails to trim trailing period when followed by a parenthesis,closed,ljosa,Bug,Template system,master
18640,django.contrib.gis.gdal.DataSource fields give gibberish or segfault when accessed directly,closed,jbronn,Bug,GIS,1.4
18638,Reverse OneToOne relationship does not save properly.,closed,nobody,Bug,"Database layer (models, ORM)",1.4
18637,"FK.limit_choices_to doc says it's for admin, but works in ModelForm",closed,stumbles,Bug,Documentation,master
18635,Getting Error while added admin theam in local app --Directory indexes are not allowed here.,closed,nobody,Bug,contrib.admin,1.3-alpha
18634,Escaping in the startproject command,closed,nobody,Bug,Core (Management commands),master
18633,Can't use parenthesis in Documentation search bar,closed,nobody,Bug,*.djangoproject.com,1.4
18625,Docs contain examples that use old-style {% url %} syntax,closed,nobody,Bug,Documentation,master
18624,Broken link on home page,closed,nobody,Bug,*.djangoproject.com,master
18623,RSS feeds specify Atom namespace,closed,nobody,Bug,contrib.syndication,1.4
18622,Django. The web framework for perfectionists who really don't care about deployment.,closed,nobody,Bug,Uncategorized,1.2
18619,make sure get_inline_instances() follows the same API convention as the other functions,closed,sjaensch,Bug,contrib.admin,master
18609,"When using ModelAdmin.save_model, an existing instance is inserted again, instead of being updated",closed,nobody,Bug,Uncategorized,1.3
18608,Broken monkey-patching in humanize tests,closed,aaugustin,Bug,contrib.humanize,1.4
18607,ModelForms do not recognize DateTimeFields with auto_now=True,closed,nobody,Bug,Forms,1.4
18599,GenericForeignKey field can't be set on init of model,new,nobody,Bug,contrib.contenttypes,1.4
18597,`BaseInlineFormSet` should attempt to get it's queryset from it's instance related manager before falling back to it's model's default manager,new,nobody,Bug,Forms,1.4
18595,Wrong table used in get_query_set when two Models have ManyToMany Fields to a common third Model using related_name='+',closed,nobody,Bug,"Database layer (models, ORM)",1.4
18593,Admin change list swallows unrelated AttributeErrors from callable display fields,closed,nobody,Bug,contrib.admin,1.4
18588,"Django-Python instalation error on django-admin.py (init.py options = filter(lambda (x,v): x not in prev_opts, options)-syntax error",closed,nobody,Bug,Uncategorized,1.4
18587,Error in example code for custom management commands,closed,nobody,Bug,Documentation,1.4
18585,Tutorial part 4: problem in polls/detail.html,closed,nobody,Bug,Documentation,1.4
18583,exclude generates wrong SQL query,closed,nobody,Bug,"Database layer (models, ORM)",1.4
18581,Admin actions documentation needs a new screenshot,closed,nobody,Bug,Documentation,1.4
18580,"Avoiding SQLite update+annotations ""only a single result allowed for a SELECT that is part of an expression""",new,nobody,Bug,"Database layer (models, ORM)",1.4
18577,Undocumented lazy middleware initialization,closed,LukaszBalcerzak,Bug,Documentation,1.3
18576,Missing module in import statement,closed,claudep,Bug,Documentation,1.4
18575,Testing framework doesn't work without a SQL Database,closed,aaugustin,Bug,Testing framework,1.4
18574,`BaseFormSet.is_valid` should call it's underlying forms' `is_valid`,closed,nobody,Bug,Forms,1.4
18572,Django 1.5/Python26 string format incompatibility,closed,nobody,Bug,Uncategorized,master
18571,ModelAdmin.filter_horizontal should use plural for ManyToManyField,closed,nobody,Bug,contrib.admin,1.4
18570,Page 3 of Latest Tutorial has slight error,closed,nobody,Bug,Documentation,1.4
18568,django admin interface not behaving properly in firefox.,closed,Chris2048,Bug,contrib.admin,1.3-rc
18565,Point object doesn't work in queyset.extra params argument,new,nobody,Bug,GIS,1.4
18561,HttpResponse.tell() fails if response contains non ascii characters,closed,claudep,Bug,HTTP handling,1.4
18560,polls/detail.html Demo Code in Django 1.4 Tutorial is Incorrect?,closed,nobody,Bug,Documentation,1.4
18559,os.environ.setdefault: Documentation should warn against being incompatible with multiple sub interpreter processes,closed,nobody,Bug,Documentation,1.4
18555,Calling management commands programmatically without options no longer works [regression],closed,nobody,Bug,Core (Management commands),master
18553,Django multipart parser creates mutable QueryDict,closed,fred,Bug,HTTP handling,1.4
18550,history_view shows no log entries for PKs requiring unqote(),closed,nobody,Bug,contrib.admin,1.4
18549,Admin should not use verbose_name_plural for OneToOne field,new,vanessagomes,Bug,contrib.admin,master
18544,Same issue as Ticket #2673,closed,nobody,Bug,contrib.admin,1.4
18543,Non image file can be saved to ImageField,new,deprince,Bug,"Database layer (models, ORM)",1.4
18542,Intermittent unhandled exception when killing runserver,closed,nobody,Bug,Core (Management commands),1.4
18541,Infinite Lock With Caching Backend,closed,nobody,Bug,Core (Cache system),1.4
18538,type(SimpleLazyObject) returns SimpleLazyObject rather than type(_wrapped),closed,nobody,Bug,"Database layer (models, ORM)",1.4
18537,Error in calculation of check digit in ARCUITField,closed,foxyNinja7,Bug,contrib.localflavor,1.4
18536,BRPhoneNumberField: Telephone numbers with area code 11 must start with an extra 9 digit,closed,seocam,Bug,contrib.localflavor,master
18533,makemessages command fails on windows,closed,nobody,Bug,Core (Management commands),1.4
18530,Inconsistent error handling on admin filter url's,closed,julien,Bug,contrib.admin,1.4
18528,Field.value_to_string documentation broken,closed,nobody,Bug,Documentation,1.4
18526,{% with %} template tag shows strange behaviour if TEMPLATE_STRING_IF_INVALID is non-empty.,closed,nobody,Bug,Template system,master
18520,"forms.ImageField loads entire file into memory, crashes server",closed,aaugustin,Bug,Forms,1.4
18519,DateField ignores DATE_INPUT_FORMATS (because get_format ignores it),closed,nobody,Bug,Forms,1.4
18518,wsgi.py does not overwrite DJANGO_SETTINGS_MODULE in apache prefork,closed,nobody,Bug,Uncategorized,1.4
18517,URLField does not support url with underscore,closed,nobody,Bug,Core (URLs),1.6
18515,Problematic validation code in FileField,closed,nobody,Bug,File uploads/storage,1.4
18514,Syncdb + Oracle + custom table name with quotes = Oracle 01741 error,new,nobody,Bug,"Database layer (models, ORM)",1.2
18510,Options._fill_related_objects_cache should assert for app_cache_ready() or deal with app_cache_ready() == False,closed,nobody,Bug,"Database layer (models, ORM)",1.4
18509,Bug: forms.DecimalField doesn't validate correctly when localized. (Unittest attached),closed,nobody,Bug,Forms,1.4
18508,Bug in handling out-of-date POST data with inlineformset_factory,closed,akaariai,Bug,Forms,1.4
18504,humanize template filters miss the `expects_localtime` parameter,closed,aaugustin,Bug,contrib.humanize,1.4
18503,404 on website,closed,nobody,Bug,Uncategorized,
18501,Custom fields as foreign keys fix,new,nobody,Bug,"Database layer (models, ORM)",master
18499,Malformed query string becomes part of request.path,closed,nobody,Bug,Core (URLs),1.4
18497,Bug with TestCase handling JSON views,closed,nobody,Bug,Testing framework,1.4
18495,"404 with non-/ WSGI, script prefix not removed in core/urlresolvers.py: resolve()",closed,nobody,Bug,Core (URLs),1.4
18494,Positional arguments not passed to view functions in included urlconfs,closed,nobody,Bug,Core (URLs),master
18491,"When deleting a proxy model, the admin does not show warning about cascade delete for object with foreign key on the proxied model",closed,gszczepanczyk,Bug,contrib.admin,1.4
18490,Datefield input format options don't match the docs,closed,dloewenherz,Bug,Documentation,1.4
