subject,tag,file,lineno,NOC,PAR,NOO
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_multiple\tests.py,41,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_multiple\tests.py,47,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_multiple\tests.py,53,18,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_multiple\tests.py,63,18,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_multiple\tests.py,72,18,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_multiple\tests.py,85,18,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_regress\tests.py,44,50,0,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\m2m_through\tests.py,448,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\many_to_one\tests.py,655,29,0,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\middleware\cond_get_urls.py,5,40,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\middleware\tests.py,671,27,0,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\migrations\test_commands.py,77,17,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\migrations\test_commands.py,127,16,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\migrations\test_commands.py,157,16,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\migrations\test_writer.py,232,10,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,502,13,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,743,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,750,33,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,756,9,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,762,11,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,768,10,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,772,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,778,13,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,782,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,788,28,0,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,794,30,0,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,800,22,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,806,28,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,812,22,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,816,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,822,18,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,826,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,832,10,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,838,22,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,844,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,850,19,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,854,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,860,19,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,864,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,870,11,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,876,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,882,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,888,14,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,892,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,898,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,904,13,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,908,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_fields\tests.py,920,27,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_forms\tests.py,1464,32,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_forms\tests.py,1581,37,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_inheritance\tests.py,41,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_inheritance\tests.py,51,31,0,4
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_inheritance\tests.py,245,19,0,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_inheritance\tests.py,302,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_meta\tests.py,104,17,2,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\model_meta\test_legacy.py,35,17,2,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\one_to_one\tests.py,454,30,0,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\one_to_one\tests.py,461,30,0,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\ordering\tests.py,326,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\or_lookups\tests.py,227,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\pagination\tests.py,299,25,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\postgres_tests\test_unaccent.py,26,29,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\postgres_tests\test_unaccent.py,38,29,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\postgres_tests\test_unaccent.py,44,29,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\postgres_tests\test_unaccent.py,52,29,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\prefetch_related\models.py,202,34,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\proxy_models\tests.py,341,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,39,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,1436,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,1459,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,1474,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,1489,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,1504,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,1520,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,1536,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,1552,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,1568,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,2139,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,2322,34,0,6
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,2331,36,0,8
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,2468,32,0,6
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,2473,32,0,6
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,2647,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,2651,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3009,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3020,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3023,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3036,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3060,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3083,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3146,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3368,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3383,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3414,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3424,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3535,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3567,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3609,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3613,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3624,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3627,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3642,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3676,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3678,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3710,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queries\tests.py,3716,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queryset_pickle\models.py,54,13,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queryset_pickle\tests.py,116,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\queryset_pickle\tests.py,120,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\requests\tests.py,172,25,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\requests\tests.py,327,19,0,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\requests\tests.py,372,19,0,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\resolve_url\tests.py,90,14,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\schema\tests.py,136,33,0,6
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\schema\tests.py,1363,32,0,6
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\select_related_onetoone\tests.py,96,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\select_related_regress\tests.py,181,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\servers\tests.py,171,14,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\servers\test_basehttp.py,17,30,0,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\servers\test_basehttp.py,67,15,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\sessions_tests\tests.py,233,19,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\signing\tests.py,66,17,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\signing\tests.py,67,16,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\signing\tests.py,68,20,1,6
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\signing\tests.py,69,27,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\signing\tests.py,94,17,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\signing\tests.py,95,16,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\signing\tests.py,96,20,1,6
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\signing\tests.py,97,27,1,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\template_backends\test_dummy.py,79,12,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\template_tests\tests.py,56,13,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\template_tests\test_response.py,96,23,0,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\template_tests\syntax_tests\test_basic.py,304,15,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\template_tests\syntax_tests\test_basic.py,312,15,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\template_tests\syntax_tests\test_if_changed.py,184,18,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\template_tests\syntax_tests\test_if_changed.py,189,17,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\template_tests\templatetags\custom.py,126,13,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_client\tests.py,574,38,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_utils\tests.py,170,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_utils\tests.py,802,24,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_utils\tests.py,803,25,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_utils\tests.py,807,25,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_utils\tests.py,810,24,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_utils\tests.py,814,25,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_utils\tests.py,816,24,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\test_utils\tests.py,817,25,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,189,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,193,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,197,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,205,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,209,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,213,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,218,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,223,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,228,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,237,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,457,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,461,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,465,12,1,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,474,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,478,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,482,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,487,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,492,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,497,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,508,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,513,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,518,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,523,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,528,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,533,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\timezones\tests.py,542,9,1,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\urlpatterns_reverse\views.py,52,28,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_datastructures.py,65,16,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_datastructures.py,121,17,1,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_encoding.py,33,11,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_functional.py,8,22,0,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_functional.py,22,14,0,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_functional.py,36,14,0,2
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_functional.py,54,13,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_functional.py,102,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_functional.py,103,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_functional.py,104,8,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_lazyobject.py,225,21,0,1
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_lazyobject.py,267,17,0,3
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_lazyobject.py,279,18,0,6
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_lazyobject.py,280,16,0,5
django,1.8.2,E:\my code\pysmell\subject_raw\django\django\tests\utils_tests\test_simplelazyobject.py,16,11,0,1
